unitid,inst_name,cip_desc,credlev,cred_desc,median_earnings_1yr,median_earnings_3yr,median_earnings_5yr,cip4,state,control,avg_annual_tuition_housing,avg_net_price_pub,avg_net_price_priv,unitid_n,credlev_n,credlev_str,composite_key
219790.0,Bryan College-Dayton,"Teacher Education and Professional Development, Specific Levels and Methods.",3,Bachelor,,,,1312,TN,2,29541.0,,16494.0,219790,3,3,219790|1312|3
219790.0,Bryan College-Dayton,"Teacher Education and Professional Development, Specific Subject Areas.",3,Bachelor,,,,1313,TN,2,29541.0,,16494.0,219790,3,3,219790|1313|3
219790.0,Bryan College-Dayton,"Engineering, General.",3,Bachelor,,,,1401,TN,2,29541.0,,16494.0,219790,3,3,219790|1401|3
219790.0,Bryan College-Dayton,"Engineering Technology, General.",3,Bachelor,,,,1500,TN,2,29541.0,,16494.0,219790,3,3,219790|1500|3
219790.0,Bryan College-Dayton,"English Language and Literature, General.",3,Bachelor,,,,2301,TN,2,29541.0,,16494.0,219790,3,3,219790|2301|3
219790.0,Bryan College-Dayton,Rhetoric and Composition/Writing Studies.,3,Bachelor,,,,2313,TN,2,29541.0,,16494.0,219790,3,3,219790|2313|3
219790.0,Bryan College-Dayton,"Liberal Arts and Sciences, General Studies and Humanities.",2,Associate,,,,2401,TN,2,29541.0,,16494.0,219790,2,2,219790|2401|2
219790.0,Bryan College-Dayton,"Liberal Arts and Sciences, General Studies and Humanities.",3,Bachelor,,,,2401,TN,2,29541.0,,16494.0,219790,3,3,219790|2401|3
219790.0,Bryan College-Dayton,"Biology, General.",3,Bachelor,,,,2601,TN,2,29541.0,,16494.0,219790,3,3,219790|2601|3
219790.0,Bryan College-Dayton,Mathematics.,3,Bachelor,,,,2701,TN,2,29541.0,,16494.0,219790,3,3,219790|2701|3
219790.0,Bryan College-Dayton,Biological and Physical Sciences.,3,Bachelor,,,,3001,TN,2,29541.0,,16494.0,219790,3,3,219790|3001|3
219790.0,Bryan College-Dayton,Mathematics and Computer Science.,3,Bachelor,,,,3008,TN,2,29541.0,,16494.0,219790,3,3,219790|3008|3
219790.0,Bryan College-Dayton,Biopsychology.,3,Bachelor,,,,3010,TN,2,29541.0,,16494.0,219790,3,3,219790|3010|3
219790.0,Bryan College-Dayton,Data Analytics.,3,Bachelor,,,,3071,TN,2,29541.0,,16494.0,219790,3,3,219790|3071|3
219790.0,Bryan College-Dayton,Health and Physical Education/Fitness.,3,Bachelor,27342.0,,,3105,TN,2,29541.0,,16494.0,219790,3,3,219790|3105|3
219790.0,Bryan College-Dayton,"Philosophy and Religious Studies, General.",3,Bachelor,,,,3800,TN,2,29541.0,,16494.0,219790,3,3,219790|3800|3
219790.0,Bryan College-Dayton,Bible/Biblical Studies.,3,Bachelor,,,,3902,TN,2,29541.0,,16494.0,219790,3,3,219790|3902|3
219790.0,Bryan College-Dayton,Religious Education.,3,Bachelor,,,,3904,TN,2,29541.0,,16494.0,219790,3,3,219790|3904|3
219790.0,Bryan College-Dayton,Religious/Sacred Music.,3,Bachelor,,,,3905,TN,2,29541.0,,16494.0,219790,3,3,219790|3905|3
219790.0,Bryan College-Dayton,Chemistry.,3,Bachelor,,,,4005,TN,2,29541.0,,16494.0,219790,3,3,219790|4005|3
219790.0,Bryan College-Dayton,"Psychology, General.",3,Bachelor,,,,4201,TN,2,29541.0,,16494.0,219790,3,3,219790|4201|3
219790.0,Bryan College-Dayton,Criminal Justice and Corrections.,3,Bachelor,,,,4301,TN,2,29541.0,,16494.0,219790,3,3,219790|4301|3
219790.0,Bryan College-Dayton,Political Science and Government.,3,Bachelor,,,,4510,TN,2,29541.0,,16494.0,219790,3,3,219790|4510|3
219790.0,Bryan College-Dayton,Drama/Theatre Arts and Stagecraft.,3,Bachelor,,,,5005,TN,2,29541.0,,16494.0,219790,3,3,219790|5005|3
219790.0,Bryan College-Dayton,Music.,3,Bachelor,,,,5009,TN,2,29541.0,,16494.0,219790,3,3,219790|5009|3
219790.0,Bryan College-Dayton,"Health Services/Allied Health/Health Sciences, General.",3,Bachelor,,,,5100,TN,2,29541.0,,16494.0,219790,3,3,219790|5100|3
219790.0,Bryan College-Dayton,"Business Administration, Management and Operations.",2,Associate,,,,5202,TN,2,29541.0,,16494.0,219790,2,2,219790|5202|2
219790.0,Bryan College-Dayton,"Business Administration, Management and Operations.",3,Bachelor,52528.0,,,5202,TN,2,29541.0,,16494.0,219790,3,3,219790|5202|3
219790.0,Bryan College-Dayton,Finance and Financial Management Services.,3,Bachelor,,,,5208,TN,2,29541.0,,16494.0,219790,3,3,219790|5208|3
219790.0,Bryan College-Dayton,Marketing.,3,Bachelor,,,,5214,TN,2,29541.0,,16494.0,219790,3,3,219790|5214|3
219790.0,Bryan College-Dayton,"Business, Management, Marketing, and Related Support Services, Other.",3,Bachelor,,,,5299,TN,2,29541.0,,16494.0,219790,3,3,219790|5299|3
219790.0,Bryan College-Dayton,History.,3,Bachelor,,,,5401,TN,2,29541.0,,16494.0,219790,3,3,219790|5401|3
219806.0,Carson-Newman University,Communication and Media Studies.,3,Bachelor,28221.0,,,901,TN,2,46345.0,,18661.0,219806,3,3,219806|901|3
219806.0,Carson-Newman University,Journalism.,3,Bachelor,,,,904,TN,2,46345.0,,18661.0,219806,3,3,219806|904|3
219806.0,Carson-Newman University,"Public Relations, Advertising, and Applied Communication.",3,Bachelor,,,,909,TN,2,46345.0,,18661.0,219806,3,3,219806|909|3
219806.0,Carson-Newman University,"Computer and Information Sciences, General.",3,Bachelor,,,,1101,TN,2,46345.0,,18661.0,219806,3,3,219806|1101|3
219806.0,Carson-Newman University,Computer Science.,2,Associate,,,,1107,TN,2,46345.0,,18661.0,219806,2,2,219806|1107|2
219806.0,Carson-Newman University,Computer Science.,3,Bachelor,,,,1107,TN,2,46345.0,,18661.0,219806,3,3,219806|1107|3
219806.0,Carson-Newman University,"Education, General.",3,Bachelor,,,,1301,TN,2,46345.0,,18661.0,219806,3,3,219806|1301|3
219806.0,Carson-Newman University,Special Education and Teaching.,3,Bachelor,44404.0,,,1310,TN,2,46345.0,,18661.0,219806,3,3,219806|1310|3
219806.0,Carson-Newman University,"Teacher Education and Professional Development, Specific Levels and Methods.",3,Bachelor,43685.0,,,1312,TN,2,46345.0,,18661.0,219806,3,3,219806|1312|3
219806.0,Carson-Newman University,"Teacher Education and Professional Development, Specific Subject Areas.",3,Bachelor,42222.0,40485.0,43731.0,1313,TN,2,46345.0,,18661.0,219806,3,3,219806|1313|3
219806.0,Carson-Newman University,Engineering Physics.,3,Bachelor,,,,1412,TN,2,46345.0,,18661.0,219806,3,3,219806|1412|3
219806.0,Carson-Newman University,"Engineering, Other.",3,Bachelor,,,,1499,TN,2,46345.0,,18661.0,219806,3,3,219806|1499|3
219806.0,Carson-Newman University,"Linguistic, Comparative, and Related Language Studies and Services.",3,Bachelor,,,,1601,TN,2,46345.0,,18661.0,219806,3,3,219806|1601|3
219806.0,Carson-Newman University,"Romance Languages, Literatures, and Linguistics.",3,Bachelor,,,,1609,TN,2,46345.0,,18661.0,219806,3,3,219806|1609|3
219806.0,Carson-Newman University,"Middle/Near Eastern and Semitic Languages, Literatures, and Linguistics.",3,Bachelor,,,,1611,TN,2,46345.0,,18661.0,219806,3,3,219806|1611|3
219806.0,Carson-Newman University,"Family and Consumer Sciences/Human Sciences, General.",3,Bachelor,,,,1901,TN,2,46345.0,,18661.0,219806,3,3,219806|1901|3
219806.0,Carson-Newman University,Family and Consumer Sciences/Human Sciences Business Services.,3,Bachelor,,,,1902,TN,2,46345.0,,18661.0,219806,3,3,219806|1902|3
219806.0,Carson-Newman University,Family and Consumer Economics and Related Studies.,3,Bachelor,,,,1904,TN,2,46345.0,,18661.0,219806,3,3,219806|1904|3
219806.0,Carson-Newman University,"Foods, Nutrition, and Related Services.",3,Bachelor,,,,1905,TN,2,46345.0,,18661.0,219806,3,3,219806|1905|3
219806.0,Carson-Newman University,Housing and Human Environments.,3,Bachelor,,,,1906,TN,2,46345.0,,18661.0,219806,3,3,219806|1906|3
219806.0,Carson-Newman University,"Human Development, Family Studies, and Related Services.",3,Bachelor,,,,1907,TN,2,46345.0,,18661.0,219806,3,3,219806|1907|3
219806.0,Carson-Newman University,Apparel and Textiles.,3,Bachelor,,,,1909,TN,2,46345.0,,18661.0,219806,3,3,219806|1909|3
219806.0,Carson-Newman University,"English Language and Literature, General.",3,Bachelor,,,,2301,TN,2,46345.0,,18661.0,219806,3,3,219806|2301|3
219806.0,Carson-Newman University,Rhetoric and Composition/Writing Studies.,3,Bachelor,,,,2313,TN,2,46345.0,,18661.0,219806,3,3,219806|2313|3
219806.0,Carson-Newman University,"Liberal Arts and Sciences, General Studies and Humanities.",2,Associate,,,,2401,TN,2,46345.0,,18661.0,219806,2,2,219806|2401|2
219806.0,Carson-Newman University,"Liberal Arts and Sciences, General Studies and Humanities.",3,Bachelor,,,,2401,TN,2,46345.0,,18661.0,219806,3,3,219806|2401|3
219806.0,Carson-Newman University,"Biology, General.",3,Bachelor,,,,2601,TN,2,46345.0,,18661.0,219806,3,3,219806|2601|3
219806.0,Carson-Newman University,"Biochemistry, Biophysics and Molecular Biology.",3,Bachelor,,,,2602,TN,2,46345.0,,18661.0,219806,3,3,219806|2602|3
219806.0,Carson-Newman University,"Ecology, Evolution, Systematics, and Population Biology.",3,Bachelor,,,,2613,TN,2,46345.0,,18661.0,219806,3,3,219806|2613|3
219806.0,Carson-Newman University,"Biological and Biomedical Sciences, Other.",3,Bachelor,,,,2699,TN,2,46345.0,,18661.0,219806,3,3,219806|2699|3
219806.0,Carson-Newman University,Mathematics.,3,Bachelor,,,,2701,TN,2,46345.0,,18661.0,219806,3,3,219806|2701|3
219806.0,Carson-Newman University,"Multi/Interdisciplinary Studies, Other.",3,Bachelor,,,,3099,TN,2,46345.0,,18661.0,219806,3,3,219806|3099|3
219806.0,Carson-Newman University,"Parks, Recreation and Leisure Studies.",3,Bachelor,,,,3101,TN,2,46345.0,,18661.0,219806,3,3,219806|3101|3
219806.0,Carson-Newman University,Health and Physical Education/Fitness.,3,Bachelor,25972.0,,48549.0,3105,TN,2,46345.0,,18661.0,219806,3,3,219806|3105|3
219806.0,Carson-Newman University,Philosophy.,3,Bachelor,,,,3801,TN,2,46345.0,,18661.0,219806,3,3,219806|3801|3
219806.0,Carson-Newman University,Religion/Religious Studies.,3,Bachelor,,,,3802,TN,2,46345.0,,18661.0,219806,3,3,219806|3802|3
219806.0,Carson-Newman University,"Philosophy and Religious Studies, Other.",3,Bachelor,,,,3899,TN,2,46345.0,,18661.0,219806,3,3,219806|3899|3
219806.0,Carson-Newman University,Bible/Biblical Studies.,2,Associate,,,,3902,TN,2,46345.0,,18661.0,219806,2,2,219806|3902|2
219806.0,Carson-Newman University,Bible/Biblical Studies.,3,Bachelor,,,,3902,TN,2,46345.0,,18661.0,219806,3,3,219806|3902|3
219806.0,Carson-Newman University,Theological and Ministerial Studies.,2,Associate,,,,3906,TN,2,46345.0,,18661.0,219806,2,2,219806|3906|2
219806.0,Carson-Newman University,Chemistry.,3,Bachelor,,,,4005,TN,2,46345.0,,18661.0,219806,3,3,219806|4005|3
219806.0,Carson-Newman University,Physics.,3,Bachelor,,,,4008,TN,2,46345.0,,18661.0,219806,3,3,219806|4008|3
219806.0,Carson-Newman University,"Psychology, General.",3,Bachelor,28217.0,,,4201,TN,2,46345.0,,18661.0,219806,3,3,219806|4201|3
219806.0,Carson-Newman University,"Psychology, Other.",3,Bachelor,,,45487.0,4299,TN,2,46345.0,,18661.0,219806,3,3,219806|4299|3
219806.0,Carson-Newman University,"Human Services, General.",3,Bachelor,,,42420.0,4400,TN,2,46345.0,,18661.0,219806,3,3,219806|4400|3
219806.0,Carson-Newman University,Economics.,3,Bachelor,,,,4506,TN,2,46345.0,,18661.0,219806,3,3,219806|4506|3
219806.0,Carson-Newman University,Political Science and Government.,3,Bachelor,,,,4510,TN,2,46345.0,,18661.0,219806,3,3,219806|4510|3
219806.0,Carson-Newman University,Sociology.,3,Bachelor,,,,4511,TN,2,46345.0,,18661.0,219806,3,3,219806|4511|3
219806.0,Carson-Newman University,"Social Sciences, Other.",3,Bachelor,,,,4599,TN,2,46345.0,,18661.0,219806,3,3,219806|4599|3
219806.0,Carson-Newman University,Design and Applied Arts.,3,Bachelor,,,,5004,TN,2,46345.0,,18661.0,219806,3,3,219806|5004|3
219806.0,Carson-Newman University,Drama/Theatre Arts and Stagecraft.,3,Bachelor,,,,5005,TN,2,46345.0,,18661.0,219806,3,3,219806|5005|3
219806.0,Carson-Newman University,Film/Video and Photographic Arts.,3,Bachelor,,,,5006,TN,2,46345.0,,18661.0,219806,3,3,219806|5006|3
219806.0,Carson-Newman University,Fine and Studio Arts.,3,Bachelor,,,,5007,TN,2,46345.0,,18661.0,219806,3,3,219806|5007|3
219806.0,Carson-Newman University,Music.,3,Bachelor,,,,5009,TN,2,46345.0,,18661.0,219806,3,3,219806|5009|3
219806.0,Carson-Newman University,Health and Medical Administrative Services.,3,Bachelor,,,,5107,TN,2,46345.0,,18661.0,219806,3,3,219806|5107|3
219806.0,Carson-Newman University,Health/Medical Preparatory Programs.,3,Bachelor,,,,5111,TN,2,46345.0,,18661.0,219806,3,3,219806|5111|3
219806.0,Carson-Newman University,Dietetics and Clinical Nutrition Services.,3,Bachelor,,,,5131,TN,2,46345.0,,18661.0,219806,3,3,219806|5131|3
219806.0,Carson-Newman University,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",2,Associate,,,,5138,TN,2,46345.0,,18661.0,219806,2,2,219806|5138|2
219806.0,Carson-Newman University,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",3,Bachelor,56509.0,53320.0,67483.0,5138,TN,2,46345.0,,18661.0,219806,3,3,219806|5138|3
219806.0,Carson-Newman University,"Business Administration, Management and Operations.",3,Bachelor,42904.0,43416.0,52782.0,5202,TN,2,46345.0,,18661.0,219806,3,3,219806|5202|3
219806.0,Carson-Newman University,Accounting and Related Services.,3,Bachelor,,49368.0,60058.0,5203,TN,2,46345.0,,18661.0,219806,3,3,219806|5203|3
219806.0,Carson-Newman University,Business/Managerial Economics.,3,Bachelor,,,,5206,TN,2,46345.0,,18661.0,219806,3,3,219806|5206|3
219806.0,Carson-Newman University,Entrepreneurial and Small Business Operations.,3,Bachelor,,,,5207,TN,2,46345.0,,18661.0,219806,3,3,219806|5207|3
219806.0,Carson-Newman University,Finance and Financial Management Services.,3,Bachelor,,,,5208,TN,2,46345.0,,18661.0,219806,3,3,219806|5208|3
219806.0,Carson-Newman University,International Business.,3,Bachelor,,,,5211,TN,2,46345.0,,18661.0,219806,3,3,219806|5211|3
219806.0,Carson-Newman University,Management Information Systems and Services.,3,Bachelor,,,,5212,TN,2,46345.0,,18661.0,219806,3,3,219806|5212|3
219806.0,Carson-Newman University,Marketing.,3,Bachelor,,,,5214,TN,2,46345.0,,18661.0,219806,3,3,219806|5214|3
219806.0,Carson-Newman University,"Specialized Sales, Merchandising and  Marketing Operations.",3,Bachelor,,,,5219,TN,2,46345.0,,18661.0,219806,3,3,219806|5219|3
219806.0,Carson-Newman University,History.,3,Bachelor,,,,5401,TN,2,46345.0,,18661.0,219806,3,3,219806|5401|3
219824.0,Chattanooga State Community College,Applied Horticulture and Horticultural Business Services.,1,Certificate,,,,106,TN,1,13214.0,5702.0,,219824,1,1,219824|106|1
219824.0,Chattanooga State Community College,Veterinary/Animal Health Technologies/Technicians.,1,Certificate,,,,183,TN,1,13214.0,5702.0,,219824,1,1,219824|183|1
219824.0,Chattanooga State Community College,Veterinary/Animal Health Technologies/Technicians.,2,Associate,26992.0,,28471.0,183,TN,1,13214.0,5702.0,,219824,2,2,219824|183|2
219824.0,Chattanooga State Community College,"Computer and Information Sciences, General.",2,Associate,41400.0,39367.0,54486.0,1101,TN,1,13214.0,5702.0,,219824,2,2,219824|1101|2
219824.0,Chattanooga State Community College,Computer Software and Media Applications.,1,Certificate,,,,1108,TN,1,13214.0,5702.0,,219824,1,1,219824|1108|1
219824.0,Chattanooga State Community College,Cosmetology and Related Personal Grooming Services.,1,Certificate,18593.0,20077.0,20120.0,1204,TN,1,13214.0,5702.0,,219824,1,1,219824|1204|1
219824.0,Chattanooga State Community College,"Education, General.",2,Associate,,,,1301,TN,1,13214.0,5702.0,,219824,2,2,219824|1301|2
219824.0,Chattanooga State Community College,"Engineering, General.",2,Associate,,,82823.0,1401,TN,1,13214.0,5702.0,,219824,2,2,219824|1401|2
219824.0,Chattanooga State Community College,"Engineering Technology, General.",1,Certificate,,,,1500,TN,1,13214.0,5702.0,,219824,1,1,219824|1500|1
219824.0,Chattanooga State Community College,"Engineering Technology, General.",2,Associate,52531.0,51234.0,70616.0,1500,TN,1,13214.0,5702.0,,219824,2,2,219824|1500|2
219824.0,Chattanooga State Community College,Electrical Engineering Technologies/Technicians.,2,Associate,,,45832.0,1503,TN,1,13214.0,5702.0,,219824,2,2,219824|1503|2
219824.0,Chattanooga State Community College,Electromechanical Instrumentation and Maintenance Technologies/Technicians.,1,Certificate,,,,1504,TN,1,13214.0,5702.0,,219824,1,1,219824|1504|1
219824.0,Chattanooga State Community College,Electromechanical Instrumentation and Maintenance Technologies/Technicians.,2,Associate,,,,1504,TN,1,13214.0,5702.0,,219824,2,2,219824|1504|2
219824.0,Chattanooga State Community College,Industrial Production Technologies/Technicians.,1,Certificate,,,,1506,TN,1,13214.0,5702.0,,219824,1,1,219824|1506|1
219824.0,Chattanooga State Community College,Industrial Production Technologies/Technicians.,2,Associate,,,,1506,TN,1,13214.0,5702.0,,219824,2,2,219824|1506|2
219824.0,Chattanooga State Community College,Quality Control and Safety Technologies/Technicians.,1,Certificate,,,,1507,TN,1,13214.0,5702.0,,219824,1,1,219824|1507|1
219824.0,Chattanooga State Community College,Mechanical Engineering Related Technologies/Technicians.,1,Certificate,,,,1508,TN,1,13214.0,5702.0,,219824,1,1,219824|1508|1
219824.0,Chattanooga State Community College,Drafting/Design Engineering Technologies/Technicians.,1,Certificate,,,,1513,TN,1,13214.0,5702.0,,219824,1,1,219824|1513|1
219824.0,Chattanooga State Community College,"Human Development, Family Studies, and Related Services.",1,Certificate,,,,1907,TN,1,13214.0,5702.0,,219824,1,1,219824|1907|1
219824.0,Chattanooga State Community College,"Human Development, Family Studies, and Related Services.",2,Associate,,,,1907,TN,1,13214.0,5702.0,,219824,2,2,219824|1907|2
219824.0,Chattanooga State Community College,Legal Support Services.,1,Certificate,,,,2203,TN,1,13214.0,5702.0,,219824,1,1,219824|2203|1
219824.0,Chattanooga State Community College,Legal Support Services.,2,Associate,30368.0,30930.0,41117.0,2203,TN,1,13214.0,5702.0,,219824,2,2,219824|2203|2
219824.0,Chattanooga State Community College,"Liberal Arts and Sciences, General Studies and Humanities.",1,Certificate,,,,2401,TN,1,13214.0,5702.0,,219824,1,1,219824|2401|1
219824.0,Chattanooga State Community College,"Liberal Arts and Sciences, General Studies and Humanities.",2,Associate,25797.0,27565.0,38262.0,2401,TN,1,13214.0,5702.0,,219824,2,2,219824|2401|2
219824.0,Chattanooga State Community College,"Multi-/Interdisciplinary Studies, General.",2,Associate,,,,3000,TN,1,13214.0,5702.0,,219824,2,2,219824|3000|2
219824.0,Chattanooga State Community College,Basic Skills and Developmental/Remedial Education.,2,Associate,,,,3201,TN,1,13214.0,5702.0,,219824,2,2,219824|3201|2
219824.0,Chattanooga State Community College,Physical Science Technologies/Technicians.,1,Certificate,,,,4103,TN,1,13214.0,5702.0,,219824,1,1,219824|4103|1
219824.0,Chattanooga State Community College,Physical Science Technologies/Technicians.,2,Associate,,,,4103,TN,1,13214.0,5702.0,,219824,2,2,219824|4103|2
219824.0,Chattanooga State Community College,Criminal Justice and Corrections.,2,Associate,,,,4301,TN,1,13214.0,5702.0,,219824,2,2,219824|4301|2
219824.0,Chattanooga State Community College,Fire Protection.,2,Associate,,,,4302,TN,1,13214.0,5702.0,,219824,2,2,219824|4302|2
219824.0,Chattanooga State Community College,Community Organization and Advocacy.,2,Associate,,,,4402,TN,1,13214.0,5702.0,,219824,2,2,219824|4402|2
219824.0,Chattanooga State Community College,Electrical and Power Transmission Installers.,1,Certificate,41936.0,50346.0,58640.0,4603,TN,1,13214.0,5702.0,,219824,1,1,219824|4603|1
